video_path,label,split,archive,archive_url,status,compressed_size,original_size,crc32,local_header_offset,data_offset,output_path,attempts,error
People/77. Boy/MVI_5287.MOV,77. Boy,val,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/val/77. Boy/MVI_5287.MOV,0,
People/78. Girl/MVI_4243.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_4243.MOV,0,
People/78. Girl/MVI_3818.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_3818.MOV,0,
People/78. Girl/MVI_5135.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_5135.MOV,0,
People/78. Girl/MVI_3965.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_3965.MOV,0,
People/78. Girl/MVI_3817.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_3817.MOV,0,
People/78. Girl/MVI_5137.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_5137.MOV,0,
People/78. Girl/MVI_4985.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_4985.MOV,0,
People/78. Girl/MVI_4114.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_4114.MOV,0,
People/78. Girl/MVI_4984.MOV,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_4984.MOV,0,
People/78. Girl/MVI_8645.MP4,78. Girl,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/78. Girl/MVI_8645.MP4,0,
People/78. Girl/MVI_4113.MOV,78. Girl,val,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/val/78. Girl/MVI_4113.MOV,0,
People/78. Girl/MVI_5136.MOV,78. Girl,val,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/val/78. Girl/MVI_5136.MOV,0,
People/78. Girl/MVI_5288.MOV,78. Girl,val,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/val/78. Girl/MVI_5288.MOV,0,
Days_and_Time/78. Year/MVI_4636.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_4636.MOV,0,
Days_and_Time/78. Year/MVI_4637.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_4637.MOV,0,
Days_and_Time/78. Year/MVI_5491.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_5491.MOV,0,
Days_and_Time/78. Year/MVI_9177.MP4,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_9177.MP4,0,
Days_and_Time/78. Year/MVI_5047.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_5047.MOV,0,
Days_and_Time/78. Year/MVI_5494.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_5494.MOV,0,
Days_and_Time/78. Year/MVI_5048.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_5048.MOV,0,
Days_and_Time/78. Year/MVI_9176.MP4,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_9176.MP4,0,
Days_and_Time/78. Year/MVI_5049.MOV,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_5049.MOV,0,
Days_and_Time/78. Year/MVI_9178.MP4,78. Year,train,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/train/78. Year/MVI_9178.MP4,0,
Days_and_Time/78. Year/MVI_4638.MOV,78. Year,val,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/val/78. Year/MVI_4638.MOV,0,
Days_and_Time/78. Year/MVI_4635.MOV,78. Year,val,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/val/78. Year/MVI_4635.MOV,0,
Days_and_Time/78. Year/MVI_5493.MOV,78. Year,val,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,pending,0,0,0,0,0,data/videos/val/78. Year/MVI_5493.MOV,0,
Adjectives/78. long/MVI_5186.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_5186.MOV,0,
Adjectives/78. long/MVI_5268.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_5268.MOV,0,
Adjectives/78. long/MVI_9219.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_9219.MOV,0,
Adjectives/78. long/MVI_5108.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_5108.MOV,0,
Adjectives/78. long/MVI_9378.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_9378.MOV,0,
Adjectives/78. long/MVI_5187.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_5187.MOV,0,
Adjectives/78. long/MVI_9459.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_9459.MOV,0,
Adjectives/78. long/MVI_5188.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_5188.MOV,0,
Adjectives/78. long/MVI_5106.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_5106.MOV,0,
Adjectives/78. long/MVI_9300.MOV,78. long,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/78. long/MVI_9300.MOV,0,
Adjectives/78. long/MVI_9458.MOV,78. long,val,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/val/78. long/MVI_9458.MOV,0,
Adjectives/78. long/MVI_5266.MOV,78. long,val,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/val/78. long/MVI_5266.MOV,0,
Adjectives/78. long/MVI_9217.MOV,78. long,val,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/val/78. long/MVI_9217.MOV,0,
Adjectives/79. short/MVI_9380.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_9380.MOV,0,
Adjectives/79. short/MVI_5110.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_5110.MOV,0,
Adjectives/79. short/MVI_9461.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_9461.MOV,0,
Adjectives/79. short/MVI_5270.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_5270.MOV,0,
Adjectives/79. short/MVI_5269.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_5269.MOV,0,
Adjectives/79. short/MVI_5271.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_5271.MOV,0,
Adjectives/79. short/MVI_5112.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_5112.MOV,0,
Adjectives/79. short/MVI_9303.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_9303.MOV,0,
Adjectives/79. short/MVI_9220.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_9220.MOV,0,
Adjectives/79. short/MVI_9462.MOV,79. short,train,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/train/79. short/MVI_9462.MOV,0,
Adjectives/79. short/MVI_9382.MOV,79. short,val,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/val/79. short/MVI_9382.MOV,0,
Adjectives/79. short/MVI_9301.MOV,79. short,val,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/val/79. short/MVI_9301.MOV,0,
Adjectives/79. short/MVI_9222.MOV,79. short,val,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,pending,0,0,0,0,0,data/videos/val/79. short/MVI_9222.MOV,0,
Adjectives/83. big large/MVI_5204.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_5204.MOV,0,
Adjectives/83. big large/MVI_5123.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_5123.MOV,0,
Adjectives/83. big large/MVI_9477.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_9477.MOV,0,
Adjectives/83. big large/MVI_9317.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_9317.MOV,0,
Adjectives/83. big large/MVI_9233.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_9233.MOV,0,
Adjectives/83. big large/MVI_9475.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_9475.MOV,0,
Adjectives/83. big large/MVI_9234.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_9234.MOV,0,
Adjectives/83. big large/MVI_9235.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_9235.MOV,0,
Adjectives/83. big large/MVI_5283.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_5283.MOV,0,
Adjectives/83. big large/MVI_5203.MOV,83. big large,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/83. big large/MVI_5203.MOV,0,
Adjectives/83. big large/MVI_5284.MOV,83. big large,val,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/val/83. big large/MVI_5284.MOV,0,
Adjectives/83. big large/MVI_5205.MOV,83. big large,val,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/val/83. big large/MVI_5205.MOV,0,
Adjectives/83. big large/MVI_9395.MOV,83. big large,val,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/val/83. big large/MVI_9395.MOV,0,
Jobs/84. Teacher/MVI_4460.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_4460.MOV,0,
Jobs/84. Teacher/MVI_5310.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_5310.MOV,0,
Jobs/84. Teacher/MVI_8866.MP4,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_8866.MP4,0,
Jobs/84. Teacher/MVI_5311.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_5311.MOV,0,
Jobs/84. Teacher/MVI_5312.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_5312.MOV,0,
Jobs/84. Teacher/MVI_4459.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_4459.MOV,0,
Jobs/84. Teacher/MVI_4744.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_4744.MOV,0,
Jobs/84. Teacher/MVI_4457.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_4457.MOV,0,
Jobs/84. Teacher/MVI_8865.MP4,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_8865.MP4,0,
Jobs/84. Teacher/MVI_4458.MOV,84. Teacher,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/84. Teacher/MVI_4458.MOV,0,
Jobs/84. Teacher/MVI_5313.MOV,84. Teacher,val,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/84. Teacher/MVI_5313.MOV,0,
Jobs/84. Teacher/MVI_8864.MP4,84. Teacher,val,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/84. Teacher/MVI_8864.MP4,0,
Jobs/84. Teacher/MVI_4746.MOV,84. Teacher,val,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/84. Teacher/MVI_4746.MOV,0,
Adjectives/84. small little/MVI_9236.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_9236.MOV,0,
Adjectives/84. small little/MVI_5126.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_5126.MOV,0,
Adjectives/84. small little/MVI_9400.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_9400.MOV,0,
Adjectives/84. small little/MVI_5287.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_5287.MOV,0,
Adjectives/84. small little/MVI_9479.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_9479.MOV,0,
Adjectives/84. small little/MVI_5127.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_5127.MOV,0,
Adjectives/84. small little/MVI_5286.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_5286.MOV,0,
Adjectives/84. small little/MVI_5207.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_5207.MOV,0,
Adjectives/84. small little/MVI_9320.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_9320.MOV,0,
Adjectives/84. small little/MVI_5206.MOV,84. small little,train,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/train/84. small little/MVI_5206.MOV,0,
Adjectives/84. small little/MVI_5288.MOV,84. small little,val,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/val/84. small little/MVI_5288.MOV,0,
Adjectives/84. small little/MVI_9321.MOV,84. small little,val,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/val/84. small little/MVI_9321.MOV,0,
Adjectives/84. small little/MVI_9397.MOV,84. small little,val,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,pending,0,0,0,0,0,data/videos/val/84. small little/MVI_9397.MOV,0,
Days_and_Time/86. Time/MVI_9202.MP4,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_9202.MP4,0,
Days_and_Time/86. Time/MVI_5527.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_5527.MOV,0,
Days_and_Time/86. Time/MVI_5524.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_5524.MOV,0,
Days_and_Time/86. Time/MVI_5525.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_5525.MOV,0,
Days_and_Time/86. Time/MVI_5078.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_5078.MOV,0,
Days_and_Time/86. Time/MVI_9203.MP4,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_9203.MP4,0,
Days_and_Time/86. Time/MVI_5079.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_5079.MOV,0,
Days_and_Time/86. Time/MVI_4667.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_4667.MOV,0,
Days_and_Time/86. Time/MVI_5077.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_5077.MOV,0,
Days_and_Time/86. Time/MVI_4668.MOV,86. Time,train,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/train/86. Time/MVI_4668.MOV,0,
Days_and_Time/86. Time/MVI_9201.MP4,86. Time,val,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/val/86. Time/MVI_9201.MP4,0,
Days_and_Time/86. Time/MVI_5526.MOV,86. Time,val,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/val/86. Time/MVI_5526.MOV,0,
Days_and_Time/86. Time/MVI_4670.MOV,86. Time,val,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,pending,0,0,0,0,0,data/videos/val/86. Time/MVI_4670.MOV,0,
Adjectives/87. hot/MVI_5136.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_5136.MOV,0,
Adjectives/87. hot/MVI_9408.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_9408.MOV,0,
Adjectives/87. hot/MVI_9489.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_9489.MOV,0,
Adjectives/87. hot/MVI_9409.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_9409.MOV,0,
Adjectives/87. hot/MVI_9488.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_9488.MOV,0,
Adjectives/87. hot/MVI_5296.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_5296.MOV,0,
Adjectives/87. hot/MVI_9330.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_9330.MOV,0,
Adjectives/87. hot/MVI_5217.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_5217.MOV,0,
Adjectives/87. hot/MVI_5216.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_5216.MOV,0,
Adjectives/87. hot/MVI_9487.MOV,87. hot,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/87. hot/MVI_9487.MOV,0,
Adjectives/87. hot/MVI_9247.MOV,87. hot,val,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/val/87. hot/MVI_9247.MOV,0,
Adjectives/87. hot/MVI_9328.MOV,87. hot,val,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/val/87. hot/MVI_9328.MOV,0,
Adjectives/87. hot/MVI_5218.MOV,87. hot,val,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/val/87. hot/MVI_5218.MOV,0,
Jobs/91. Priest/MVI_5343.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_5343.MOV,0,
Jobs/91. Priest/MVI_4770.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_4770.MOV,0,
Jobs/91. Priest/MVI_5345.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_5345.MOV,0,
