path,split,label,class_id,width,height,status
data\isl_alphabet_digits\train\0\Sign 0 (83).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (79).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -350.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -265.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (4).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -393.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (464).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -279.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (254).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (213).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (426).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (332).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -126.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (394).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (440).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -76.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (293).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (311).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -236.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -380.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (5).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (498).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -123.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (428).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -194.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (258).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -282.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (114).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -35.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -438.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -290.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -195.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (393).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (457).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -338.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (484).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -48.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -57.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -284.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (34).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (214).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (465).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (60).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -367.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (235).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -376.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (315).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -448.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (218).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (232).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -218.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -368.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (330).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -294.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (485).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -472.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (261).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (74).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (500).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (47).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (345).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -11.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (52).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (205).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (112).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (346).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (203).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -74.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (244).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -137.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (59).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (447).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (343).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (418).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (317).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (157).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -151.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -50.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (476).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -171.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (319).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (120).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (321).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (290).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -73.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -493.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -500.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (185).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -100.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (429).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -167.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (119).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (411).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (187).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (48).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (140).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -442.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -428.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (419).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -419.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (487).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (414).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (361).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -464.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -327.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (259).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (455).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (176).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -404.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -261.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (10).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (122).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -415.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -102.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -345.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -39.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (150).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (126).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -245.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -353.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -452.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (391).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -142.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -116.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (453).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (478).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -499.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -454.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -495.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (224).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (44).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (274).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (264).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (192).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -15.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (56).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (160).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -138.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -235.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -179.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (178).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -13.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (16).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (467).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -444.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (415).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (96).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (469).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -40.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -492.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (462).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -414.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (443).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (288).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (486).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (410).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -104.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -447.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -359.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (275).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (324).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (248).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -131.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (138).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -133.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (314).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -163.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -200.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -203.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (392).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (229).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (408).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -192.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -231.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (42).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (448).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -197.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (102).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (14).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -400.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (6).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -161.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -458.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -322.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (286).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (459).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (470).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -437.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (338).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -311.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (379).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -233.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (344).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (40).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -44.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -64.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (196).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (142).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -424.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (245).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (89).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (375).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -321.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -356.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (325).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (195).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -216.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -232.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -389.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -21.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -178.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -267.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (164).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (450).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -292.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -362.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (357).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (434).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -286.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (291).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -190.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -31.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (423).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -149.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -349.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (75).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (100).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -45.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (303).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -323.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -439.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (352).jpeg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -181.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -315.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Output Image -309.jpg,train,0,26,400,400,accepted
data\isl_alphabet_digits\train\0\Sign 0 (305).jpeg,train,0,26,400,400,accepted
