video_path,archive,archive_url
Adjectives/2. quiet/MVI_9372.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9373.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9451.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9452.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9453.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9538.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9539.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5183.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5184.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5185.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5263.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5264.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5265.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5341.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5342.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_5343.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9295.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9296.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9297.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9374.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9375.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9454.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9455.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9540.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9541.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/3. happy/MVI_9542.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
